ir_mean,ir_std,gsr_mean,gsr_std,stress_label
50046.855,106.126756,467.4973183,2.588046582,0
52706.83152,120,602.5545052,3.45378295,1
47276.73146,87.0789468,595.4643081,5.869848408,0
54557.85177,101.2958983,476.8840959,1,0
51532.37627,96.91805207,497.5327051,6.060484751,1
53091.74176,96.7818728,492.1052155,1.950325456,0
48026.49634,114.0362304,439.9940713,1,0
52563.57568,93.66941329,463.0700877,5.061054435,0
46724.1983,84.6341694,578.8689712,6.215202789,0
52670.7425,110.0095315,550.2332723,11.33810573,1
50515.51802,104.4859231,536.3853315,5.902733858,0
51659.75366,97.17175669,439.8912033,4.915474732,1
46473.21618,118.2007525,526.0421928,5.384335428,0
47314.79047,85.17004376,381.7693018,1,0
51791.68465,101.01708,570.5681615,5.936154226,1
47154.95599,65.4086539,535.514494,5.209779017,0
51389.61888,98.2042722,439.2860529,3.958646901,0
45898.58658,71.95282477,616.9855334,3.668379616,0
52544.52264,91.34506947,412.2301204,5.817446501,0
46302.43006,63.2669657,551.8183709,2.588289386,0
51656.89981,89.92623473,553.3103061,7.649294303,1
51876.8928,102.6278673,445.6197736,5.620725667,0
47909.68454,92.15664252,517.7289586,9.384395922,1
51746.0797,97.27057882,421.7903295,2.825841989,1
50781.32679,96.68909734,350,7.503746819,1
48383.47443,89.19209267,455.9274264,5.196208357,0
46974.33595,93.42961895,483.0025035,4.604392905,0
44112.12292,86.57084995,558.6553708,3.027160671,0
51048.95014,106.2226081,524.0444851,6.427216343,1
45305.59169,87.59674961,525.6127276,3.827861755,0
50286.0326,94.06716979,459.1347026,4.507718126,1
49209.65535,110.0926455,488.1993218,7.214244564,1
52037.42833,113.1179588,464.2044034,4.549848548,0
49093.8635,97.70134163,446.5015596,5.41671299,0
49011.65664,115.9498647,484.3780344,9.38470841,1
52195.61211,105.6309591,524.4707431,6.933178129,1
51005.17409,99.59275851,485.6416888,2.818974127,0
50948.46787,100.8680634,500.5898398,3.789451107,1
51407.80277,105.292365,561.6948887,6.039082302,0
45393.28363,77.02856632,489.9547349,11.26422983,1
52270.36604,76.43631321,439.9620021,1,0
51837.40638,107.8968798,553.8072113,6.108530079,0
46949.95061,106.4104384,535.9509789,9.452823892,1
49267.75858,83.52114057,539.7195699,7.241065973,0
49882.07814,115.8602478,557.5503195,5.17907187,0
49596.50965,74.49618177,547.3984916,1,0
51001.5799,93.62133571,521.7237215,9.751566488,1
54294.10035,120,663.4871598,5.215248116,1
53245.30018,111.8296477,442.9018752,1.570063791,0
46063.34242,87.5895217,484.8149633,5.600912809,0
51866.20997,107.5167075,578.0400619,10.06182605,1
53986.79996,120,528.5551775,6.500189293,1
51160.42556,80.64345229,565.475382,4.560921832,0
53272.94128,120,530.1853858,6.045856476,0
56036.81134,104.7230747,602.4433931,6.379813583,1
53071.12864,116.7680312,459.5493487,3.191143581,0
50747.92579,92.28249819,600.5475934,6.207249818,1
53135.26542,120,590.2597896,3.429742087,0
50434.6635,100.401882,447.3826531,1.506858867,0
50071.70913,80.21116703,557.8399246,7.23603556,0
48945.75729,104.942661,517.4176041,3.990817247,0
54690.24008,120,483.6050789,4.759000529,0
47544.714,112.9133756,406.6828486,1.751190601,0
54597.10317,110.5967119,459.3511797,2.892610482,0
51499.59237,115.1803146,562.4867284,4.174499527,1
45802.08148,85.28064177,568.8304762,3.926451208,0
51102.94788,111.0714606,507.3573712,3.8439972,0
43699.92048,92.8420347,569.0191086,6.282500428,0
51876.52405,60.3240578,576.7156047,9.936987498,1
52655.69445,90.30230628,529.2783975,7.57551139,0
48222.93213,99.56353328,476.6599826,3.762883738,0
50370.64309,103.2162072,546.4632468,3.566902831,0
55862.4723,111.2887822,549.2190825,1,0
48482.75989,98.30613905,560.4366634,3.584932223,0
46823.27724,111.7615693,571.9241962,2.424034429,0
54444.99021,114.2018137,438.2701257,4.546250979,1
55887.76157,76.78613041,489.4042453,9.899766474,0
50011.08702,120,406.0827193,2.875260696,1
53034.38911,77.47058665,564.8197623,1.290011316,0
54024.42775,120,507.2613131,4.484627178,1
47772.5473,72.08031203,545.8488442,4.136032063,0
48544.08249,118.4397646,431.4592751,8.097868787,1
53692.62354,103.2152614,604.058851,1,1
55055.04284,115.874249,448.3396501,1.508486166,0
51688.64258,73.58488623,566.4737983,7.947724134,0
47360.55694,105.6645614,527.0770103,1,0
55961.18334,118.1668999,508.6334333,6.807698998,1
48407.08731,106.0740236,503.7903936,3.041848166,0
48994.58666,112.2334227,481.7162194,7.895953109,0
51027.0135,104.73166,597.7117706,5.830232249,1
54662.48126,106.1643415,520.7567701,4.728567252,0
52561.92793,92.96025316,443.8467082,6.234880515,1
51244.5965,95.84247985,496.9623879,5.026797171,0
51389.86559,120,527.7003416,1.568645759,0
50130.54401,87.69424365,573.8683169,4.17615991,0
51674.41854,75.7024005,483.7228168,1,0
42411.31977,70.00964563,487.7334067,2.284324931,0
49110.17762,107.3109954,521.4059276,1,0
50723.9658,96.90514796,572.4054892,12.7387017,1
46546.95775,102.1613203,437.8747279,4.299786679,1
51158.96995,72.3110237,550.3212779,7.10239128,0
49386.58634,54.03504399,492.1562482,2.415833112,0
55266.42709,114.4944827,500.5340451,6.582292889,0
54719.05918,120,640.0945447,8.722314941,1
48602.58329,71.54023825,508.2118465,7.890817884,0
49547.48687,106.985622,565.281625,5.404939128,1
49778.1573,117.4102682,563.1348302,8.677651488,1
48645.02157,97.22429001,449.1985652,2.669026656,1
50585.07495,114.6865125,409.2763405,5.215214013,1
47725.15379,98.3064221,569.2589255,5.837401472,0
46608.154,89.27229236,454.9872285,1.024417913,0
51868.13367,116.0515005,420.1490227,1,0
51888.58875,120,581.5697329,4.918750901,0
47587.05272,86.80648831,458.834396,3.702377112,0
52686.06629,104.0561576,473.6489515,3.927585792,0
48105.26681,81.3502518,638.4623893,9.534578029,1
50759.49571,103.8471946,420.4158783,8.332737131,1
52461.03204,102.5760735,444.6228375,6.417871444,1
49899.16231,117.1751038,492.4181115,6.685915204,1
51364.22274,120,505.5845896,4.816086456,1
48450.71107,108.7212039,466.3752831,5.193503187,0
49410.60025,114.5226657,450.4806942,5.793530292,0
49382.42171,88.19230016,610.5996595,6.52617804,1
47760.26496,81.19655115,535.7791674,7.13543858,1
49469.67751,105.4916157,555.1101247,5.688495199,1
45354.1451,91.00859407,511.7664894,3.631991278,0
48526.53876,120,537.3672969,6.158098195,1
49145.37352,69.4660798,575.9740997,5.051730649,0
49231.46074,107.7566336,460.2220591,8.959157203,1
49275.50766,107.5967771,535.8901598,4.076732723,0
49814.7074,88.20004786,561.7625388,14.19675329,1
51438.32455,88.36299163,612.6878408,11.04590982,1
52623.55122,100.1581749,636.8734588,2.970920598,0
48050.70432,71.47874041,524.1915878,8.996898351,1
46390.39743,114.6407869,588.318337,5.506735025,0
46873.86676,120,359.789924,5.29453549,0
48538.39124,91.95751755,613.1369746,10.86142053,1
48944.23605,88.29904441,476.4469803,2.439431263,0
47690.0118,75.71714835,505.5341531,3.665161719,0
46111.65001,75.78124868,546.4662691,7.724936483,0
48631.63752,88.42160871,510.793458,4.00762595,0
50544.27986,119.2200788,531.7872028,1,1
51785.0884,120,615.2615781,9.043710978,1
48327.73084,85.81307222,496.9467973,6.07768701,1
48761.00653,83.99121211,454.784571,4.477842219,0
47219.90507,76.919912,628.8078314,6.663495058,1
49905.68249,106.5732064,551.605853,12.23099696,1
47454.7141,100.0727419,635.3343385,9.391333886,1
51719.38344,104.9526539,571.8177946,3.135283858,0
44642.40052,82.62024529,440.5843365,4.775049148,0
48921.11098,118.2302925,558.7230803,9.145129728,1
50903.32202,113.2705595,460.963116,8.104295803,1
50551.50355,111.9159644,520.4459081,1,0
58000,120,515.4571358,3.650729895,1
51049.40007,99.25796781,422.9401717,1,0
46987.83621,83.24814846,471.2313706,6.631308223,1
49713.60726,107.2257898,652.311238,3.801786515,0
44671.261,95.68996186,534.3026443,10.00704577,1
49758.20075,108.0242686,509.4642319,8.980570384,1
47500.83183,71.53515389,628.7734132,5.54730569,0
52746.17083,110.5815138,496.2258814,1.167825301,0
48351.37918,92.07275564,514.5147783,2.77818705,0
49649.70225,86.12044641,579.4481714,7.147698053,1
48093.32648,107.1130571,495.9558521,7.516119168,1
55216.55406,113.092164,475.2087556,4.636725703,0
49036.2717,120,384.7746151,1,0
55497.67113,118.2625747,463.8101012,6.678236539,1
52442.45529,100.4266012,463.2383352,1,0
51446.20018,101.2681178,529.5140017,1,0
51106.19944,84.63387984,483.3725041,7.828573456,1
51181.39189,120,649.4811407,2.936891505,0
44216.98226,93.15874381,456.5422642,5.317249915,0
49163.34982,103.3086448,604.0388012,6.316220285,1
52535.47391,89.10767086,533.1851773,2.915892188,0
49853.30845,111.3916346,568.4064421,6.30244427,1
45784.43046,77.53789139,564.7611757,3.996606,0
49842.78665,91.37693063,386.9058682,4.011750499,0
55112.31655,112.1062016,519.3068393,4.034472881,0
53740.67515,98.76716827,504.2663118,3.538295325,0
49813.98797,87.74302129,452.0213143,2.541283552,0
52854.34783,104.9566662,547.5775622,2.780425425,0
48900.47894,112.9510599,622.992419,8.787455266,1
44888.38524,103.2029144,359.6197814,2.237455909,0
47226.60204,105.0644373,487.9318194,1.484568675,0
54688.66631,116.6709301,445.2540302,3.22560197,0
49178.02075,91.22258062,524.3066696,3.65958877,0
49269.84806,115.3527849,500.462723,3.822408672,0
49100.48541,72.16243277,483.6593672,6.976870781,1
55712.40977,117.9316586,561.3704097,3.730388641,0
54877.87675,120,618.1708781,5.043033452,1
56656.3407,111.9583079,679.6791191,8.726236477,1
49522.86437,88.21135227,475.6222571,6.088014334,1
50886.87347,101.2178616,410.7474669,2.046212359,0
45450.07235,79.53621924,553.551786,8.433603494,0
54430.80328,116.5755164,616.6290841,8.894541471,1
46496.66135,107.1793276,568.821398,8.205717903,1
50650.32669,108.0010001,616.3808224,7.07149822,1
46708.09242,99.22321809,506.4707998,4.543734899,1
48233.39952,107.8715624,483.4255336,1.611713537,0
47488.21271,108.114765,526.9261544,1.118461528,0
48176.37422,84.67864279,500.1668088,4.747292001,1
48382.63189,73.69536463,559.7856413,5.640462723,0
48355.19362,100.8786871,578.1860667,4.998283231,0
52500.00174,118.8657889,582.8850199,5.495846758,1
46685.41162,69.65734652,550.6355602,9.597195658,1
50661.62428,102.3557297,534.7493396,10.22958871,1
53653.87746,120,567.6656014,2.358817905,1
48460.41091,95.17395037,402.2204855,4.887748184,0
47846.24333,118.5095011,532.6342451,5.482249049,1
49308.42612,118.6244361,523.1486834,7.256381302,1
53539.17563,104.337663,532.7848238,10.52847995,1
50582.32289,95.64855023,514.7425872,11.71142578,1
48406.35712,91.57267428,545.9113296,7.617973976,1
51451.62995,104.9260838,485.5238247,4.975450614,1
46693.12355,75.78369516,587.7714058,4.790021925,0
52044.07853,83.71259109,548.4189866,12.94452794,1
51225.82192,68.37922237,529.0411515,2.988165614,0
49076.57459,97.83585457,478.1490058,7.24961786,1
47484.2426,120,568.9190131,4.89658184,1
47339.95723,64.82214523,532.3995819,1.308104676,0
51604.45201,100.4464609,474.6709964,9.893253053,1
53686.94151,104.160772,516.6003075,1,0
48088.07676,93.89515976,557.7449572,1,0
51375.16011,120,553.0944123,7.631291,1
43738.91894,74.15179475,549.2205381,4.579241424,0
48246.14681,67.29849572,525.5518835,6.550301672,0
49906.8232,91.79940063,581.549172,5.79408516,0
47270.94975,84.52438446,594.2677902,7.744523888,0
47190.48088,60.91726663,564.2393569,4.755304809,0
47996.66133,99.6756236,484.7529235,7.554238236,1
50876.57818,83.96296696,456.516297,7.358299001,1
49438.01294,97.62953317,487.363614,9.520373032,1
43285.3063,81.12801172,637.2194049,10.16428172,1
43637.89954,71.16555951,536.9017548,5.049671275,0
48179.40447,109.7182166,647.5865097,8.564345527,1
51373.05976,98.52422096,512.7880994,6.379976717,1
42000,84.32904445,504.4711798,6.307995523,0
48500.80947,105.7977128,515.5566078,1.184260946,0
48421.25643,101.1700375,514.4695552,7.404353915,0
54165.01333,110.5050284,473.5809453,6.562027244,1
48844.93456,85.32698967,451.0691039,9.971543041,1
51148.96695,85.61425492,550.0801976,8.997550641,1
50423.77142,103.2152555,583.2940431,6.281660175,1
43608.30056,72.78786846,666.698878,6.36173452,0
52304.62165,116.5258599,493.9772256,1.927544385,0
50646.18952,99.34928292,498.8406708,10.44154786,1
51524.80592,112.7787922,473.7262423,1.541014083,1
58000,108.7708442,587.5436458,1,0
43747.66118,70.3773504,568.8992473,8.388631972,1
55174.08995,120,467.3839251,4.93471513,1
49137.65744,96.03328447,465.8681148,5.451917252,0
50861.98671,115.4222173,577.1508855,6.331216366,1
49863.46326,78.5481204,542.9917691,2.255780854,0
48727.291,93.20915788,565.5033228,6.761590465,0
48290.50122,116.1164157,467.0338913,3.701985516,0
50988.52621,78.50770972,407.3365082,2.68505145,0
45448.47891,120,467.502099,8.944123121,1
52251.7375,107.5415568,561.2660038,7.985934133,0
48751.41679,85.21881081,646.6634787,1,0
46609.79198,98.49881486,494.2321606,5.591244629,0
48649.96143,113.9369584,656.5513529,9.763680614,1
53771.44765,95.15948894,569.789186,1.960037314,0
48393.99474,86.55755693,436.4180619,1.773177033,0
51075.36085,105.8876725,532.8420303,8.32921601,1
47807.13117,102.5595743,571.8384567,4.356424618,0
52273.76555,101.5709678,374.4710261,1,0
52056.52322,110.1481424,558.6670695,9.185896372,1
55545.8265,120,590.3632708,5.380714626,1
49473.30816,101.5462324,543.9320874,6.560427837,1
52005.96441,93.63980113,516.2967274,5.015120762,0
50294.20262,100.274351,509.624405,8.459175193,0
53887.61535,120,506.1206603,1.764274197,1
47843.50284,100.6830589,449.4412118,6.486761377,0
52235.01594,120,478.7485701,8.743588158,1
49415.90811,91.11673407,495.0043573,1,0
49807.43547,103.5544855,526.8096608,3.049469045,0
50275.25745,112.4652405,486.5911145,9.79981787,1
50756.72119,120,467.8522455,7.922011166,1
49651.31287,117.7164567,565.5862515,3.197913641,0
50644.13955,84.49926955,542.2368383,1.778866381,0
54734.35417,120,487.6462278,5.724510359,0
52956.34906,120,550.3767083,6.492605805,1
52607.46378,96.59151031,492.8105264,4.750676971,0
48633.38142,83.84975815,523.7839018,12.23787643,1
47332.27752,94.29803578,578.5026433,7.725279574,0
52865.90167,108.4242689,483.7755344,2.316423143,0
52628.14038,100.0052433,449.6553035,7.669503623,1
54418.01203,91.03500172,511.291925,5.287451749,0
48188.05812,118.4622065,438.192099,2.351773591,0
49311.35403,85.72329763,503.3530894,7.736646506,0
45081.54751,82.55918141,503.1617512,9.458391675,1
48822.58668,99.28205516,372.1789526,4.369337517,0
52989.71153,83.89222161,551.8381098,2.586584704,0
48600.51386,73.9676162,509.038614,5.429733735,0
51921.43939,97.36759327,590.9137872,3.040608777,0
49428.49068,111.2414341,532.9319188,6.008830694,1
50972.17108,104.7643949,564.1365142,7.904805525,1
46556.92583,62.22291227,591.4023252,1,0
50255.62835,120,512.096975,7.267527285,0
42000,94.0143247,519.9506087,4.078222213,0
49439.31153,101.7438304,425.5874066,2.569039021,0
45108.58027,92.68007152,594.3722647,1.961721537,0
53617.98355,117.3372105,511.258156,1.8920757,0
52332.22206,120,459.656167,9.890508142,1
51400.01295,116.0078889,564.3833492,8.191871876,1
54563.01868,113.5685508,389.2131285,7.776214148,1
47153.25044,75.89998568,494.2435466,2.370441917,0
55242.08959,112.9519647,574.4986625,11.14095901,1
52796.57469,117.192832,493.7366889,4.737563841,0
49290.33414,96.85290642,476.9246829,2.402767844,0
53406.86044,98.97193825,495.0307122,1.716171626,0
46681.11946,101.6669257,399.4042441,1,0
47526.45752,80.2320515,562.9287059,3.389358004,0
48174.23083,109.367917,512.6268375,2.44464127,0
48413.06688,90.29268219,503.6605234,7.749463296,1
46830.32707,61.82370849,503.879883,12.84228411,1
53669.2492,100.5171889,520.8447879,4.467382155,0
49223.4368,97.59000238,559.2062422,4.908986178,1
51057.51491,110.4024377,516.8761875,1,0
48288.9459,103.1336598,438.3018071,1.607232878,0
44538.1901,69.71962172,554.5309673,1,0
50810.17208,103.4517546,549.9141815,7.93948219,1
44263.23507,80.51639455,532.3316199,11.12357579,1
49794.09786,94.18487669,584.5144784,2.602026686,0
45895.05488,76.81662833,521.8227206,4.609062877,0
55961.828,111.1600509,586.6825653,5.121427824,0
52734.08817,120,604.4326613,8.094504039,1
50317.26137,120,554.9387731,5.865318985,0
53791.12003,92.60165478,475.1239827,11.09459916,1
47461.05207,95.91126918,512.1528569,2.874037241,1
51630.43814,98.55109222,594.331362,8.641978893,1
50599.4313,103.3292625,430.142328,2.515742592,0
50792.06024,115.3287571,496.4827799,1,0
53817.0605,105.6942842,499.4221098,9.274085987,1
52197.47631,93.7114865,468.087364,10.30118415,1
50866.17099,119.0796028,572.372737,6.953693464,1
45035.33769,71.5601916,542.6089043,3.535769541,0
47119.86111,97.07928011,477.3364986,1.357812839,0
49631.8732,76.97220065,556.3307752,7.245122128,1
50280.11712,85.16913686,510.4950259,1,0
46609.38883,104.3906094,466.5883256,7.28109048,1
57235.03003,104.2791885,477.2248954,3.518596575,0
54549.18217,80.94993868,546.1630645,4.143463996,0
51806.35496,92.77235307,576.3405927,2.544117681,0
50216.11058,87.98565661,490.793906,1,0
49363.37309,79.79125959,552.66648,5.35223139,0
47144.24462,102.53979,614.9052495,6.735588945,0
50232.44156,77.26269289,444.4677666,4.169494414,0
50773.25762,92.72745301,541.3401924,8.69762785,1
46274.71827,94.55055413,569.8393415,5.878096472,0
51002.52925,96.86320999,514.291011,7.289642533,0
49534.22285,93.0055865,594.2969927,1.53689085,0
44276.57733,77.71256262,651.9302223,5.19361457,0
47418.84497,76.55589059,540.6013209,9.856544209,0
48759.1834,87.96695428,505.9846161,7.974942631,1
55663.06297,120,578.6189685,6.787102456,1
51669.65937,96.82864123,570.5241316,4.569476976,1
45993.55529,94.49092383,368.8701427,1,0
51458.10887,119.6729886,519.8358666,3.609469605,1
45358.08803,99.71323796,496.324032,6.875689163,0
53248.07316,87.3519484,543.8023415,1,0
48586.62604,103.8926503,508.3805032,10.46891146,1
49719.09143,115.1532256,514.8894345,8.86539405,1
53977.38994,99.22179106,468.2072344,8.329813881,1
46138.50929,68.49265649,564.0717531,7.484506934,1
45808.64544,85.00685715,619.3025333,6.516904643,0
48249.20202,99.31923973,469.139683,5.824771288,1
53115.13655,115.116393,436.1766986,3.263613559,0
45441.96177,83.07272897,521.2001932,11.56532775,1
42000,52.47473958,518.2806603,4.767318615,0
48646.52342,78.14692051,590.2559672,4.475574687,0
51655.2224,108.7092588,446.2483029,3.666059148,0
53600.78525,120,487.7226895,2.707556181,0
48610.51591,96.89183565,391.1378056,6.338495726,0
48765.72018,117.2245998,602.4990182,4.467838656,0
53461.7022,91.0690769,535.0326777,4.972780659,0
44390.7749,79.06696782,492.1940252,8.930968748,0
48834.43767,62.56460852,440.6637113,7.619099765,0
50571.27167,106.6872549,446.1714365,1.39024333,0
51347.65616,89.29094154,544.856014,8.990838618,1
48470.57992,105.927675,453.5544973,1,0
50103.32304,92.67190456,526.2403254,1,0
42535.01794,115.397231,642.5766917,5.445976128,0
48025.25476,120,499.1447426,5.87024085,1
51360.52614,68.17049129,462.3133334,3.94926445,0
47053.1179,102.9743981,542.9204323,6.745951886,1
50176.95266,89.20443305,446.4524956,3.33456285,0
51340.6175,112.3845333,623.1990718,1,0
48972.3524,77.78850547,604.2171801,5.470254121,0
50511.39131,120,510.1497029,1,0
47111.8023,109.6839891,466.1624091,4.671060356,1
49380.16616,77.55404797,494.4538076,1.185898917,0
51830.64851,100.9416377,502.2600633,6.574559094,0
50470.91888,103.3777787,543.0140279,9.494166806,1
48240.40619,107.2705866,582.3779398,1,0
50672.64921,101.1660766,457.8092422,1,0
52143.82937,116.0832415,580.6545739,4.905381958,1
43850.17616,86.63886241,557.0611368,8.958694863,1
53477.22219,116.1310287,489.5326306,5.363309168,1
48991.23578,77.46449455,454.7972863,3.267952157,0
51276.4698,102.1630664,526.973963,2.042408955,0
53591.74077,120,456.424691,6.734698323,1
45884.97891,112.9362675,581.4208509,10.4263243,1
47871.67699,98.33894851,452.5670337,1,0
49134.35391,96.78168089,552.8623716,6.410031055,1
47648.73944,115.8179934,515.1630181,12.78633049,1
55204.80973,108.8956938,486.3625069,3.046745477,1
47429.68372,112.0272748,513.8301096,4.56606047,1
48333.35966,95.06706948,584.7989902,5.744184678,1
50613.16709,101.8263128,448.4645555,3.259163402,0
46393.55142,76.21632725,495.2706067,8.243909103,1
48812.95786,78.88667737,474.8953861,10.15359762,1
50952.35978,116.5766614,517.682972,1,0
49001.41879,120,478.9191464,1.9860469,0
49719.83942,101.0253666,413.9151255,7.877688473,1
48412.00366,94.33113472,456.6917472,6.367861701,0
45456.58907,106.2528018,618.2653011,7.492799726,1
50964.77963,106.9900343,534.8036927,7.437672314,0
55264.79921,74.55475965,532.7417232,5.615804822,0
50055.20489,115.015495,503.0432566,6.473985674,1
50675.79235,81.29802076,516.9024746,4.192713252,0
52078.16827,103.9805315,494.2112846,4.258077732,0
46192.00851,85.7617208,551.6157119,5.230448873,0
55107.54397,100.6052093,526.0485313,4.038424359,1
50606.98639,101.918036,449.7239074,5.903690086,1
54895.5707,120,535.2234702,6.245121436,1
47800.90101,96.07161872,372.4754846,1,0
55454.18577,120,544.831552,4.838478649,1
52325.46648,120,435.4385886,4.416519887,0
51659.12026,120,514.2366948,9.732799248,1
50702.07336,100.5664355,448.3223438,3.623059371,0
49254.41415,91.33556026,520.169392,5.491035736,1
53601.59498,106.6977271,554.6967112,5.31667516,0
50421.07961,117.7219918,610.1696251,10.06823335,1
44098.79089,104.1780334,427.5185407,1,0
46648.44061,54.36876605,578.5283773,3.430480065,0
49442.46274,103.4726646,527.8691623,2.722987287,0
50929.99695,66.33980716,492.9599708,4.971634889,0
49830.23453,99.37444519,565.5913903,1.174471503,0
53656.91237,99.37876953,505.8445089,9.453908403,1
44146.69441,75.73959139,563.051831,6.87708343,0
50430.76381,113.6003622,460.4638172,6.360816167,1
44546.06232,79.38283325,482.0201781,11.12711078,1
52279.13689,104.4157041,576.6160032,4.734135303,0
49716.62386,85.44772993,609.1240314,8.65917682,0
51258.82992,103.6234882,517.8980861,6.925831605,1
47408.35112,109.2126584,352.7626645,8.145837032,1
53838.39479,94.50863928,508.057043,7.15430028,1
53125.17399,115.8493957,521.9455671,3.691937395,1
51750.63291,104.3485595,506.0335974,6.332346983,1
49611.44826,99.93269259,540.1803137,3.461401267,0
51739.57186,98.22302595,491.3854043,3.512511729,0
47879.3223,107.3597528,570.3322516,5.66248888,0
52566.66698,115.1971011,449.9972036,3.942647493,1
54948.44268,107.8953628,594.2109224,3.260431602,1
53211.83168,109.4638377,613.0047294,1,0
47811.19259,106.7670276,465.2164157,5.541509905,1
51084.25195,110.2912922,465.1840105,5.75473303,1
46120.57537,87.64160063,544.6417188,6.537541543,0
51717.17093,120,448.7667754,10.20552978,1
51351.81024,115.6656878,490.4438277,1,0
44390.55098,120,586.1516174,10.52101143,1
46514.64847,69.48575562,564.2564059,13.1186099,0
49150.58331,108.8309512,638.8117805,11.67946054,1
49097.42076,115.4761848,530.2470489,4.254439458,0
46371.56919,107.8206451,483.3497199,6.192547325,1
51166.93619,98.54317652,523.0746107,2.917088018,0
50754.42083,81.06149269,510.9646996,3.081604444,0
49417.1926,120,511.8065734,10.28799901,1
47732.6255,88.23908934,518.5717775,7.282955432,1
53146.12138,101.8605695,464.0939975,6.920819124,1
54966.22134,120,536.9330653,2.000335012,0
48549.31555,78.00191809,435.4802039,1,0
48163.49925,108.6103179,476.9904035,7.934127233,1
51473.623,91.64043117,512.8672742,6.393692505,1
48925.91186,86.21583137,384.4268012,2.949089454,0
49581.8084,101.6784077,566.1394922,10.87059582,1
52218.95946,114.5835409,396.8107294,5.748002051,1
44271.93174,102.7968741,560.1752615,3.051510993,0
53954.90697,120,442.4314426,1,0
50218.04157,89.83726916,495.7048786,6.751774178,0
48765.52057,80.37813703,551.1478388,4.103276038,0
49732.29754,94.32493661,651.8883712,6.102413814,0
49887.28807,104.986756,526.9871187,4.60471367,0
44806.39609,86.52822004,401.0424203,8.303000116,1
54484.81468,54.49654716,577.221708,8.30061186,0
50123.9769,72.84025643,506.0848957,4.772071664,0
51329.00639,99.05091621,524.1943993,4.872391718,0
52854.64931,118.5373114,553.4717818,6.398959356,1
46936.51263,80.30332464,386.4773226,7.818930826,1
51420.4157,113.8368986,520.3922109,5.452786538,1
49197.07673,75.95259852,495.4183666,3.230360375,0
52540.31233,108.9141525,593.3100944,2.318474255,0
43618.31774,91.17941612,563.6268258,5.379349869,1
49702.7171,106.4365184,422.3798846,1,0
48191.53803,81.25885394,595.7575511,6.981883117,0
51296.78885,79.37908184,546.9715053,6.828763652,0
51410.13256,113.711044,427.1655042,7.843924664,1
47877.12232,72.86186395,523.3451862,4.605113015,0
47863.47841,84.1633114,582.0895668,8.917908873,1
49668.00389,120,447.1573676,9.306237267,1
47310.07332,97.16848086,602.6546402,6.247716498,0
52525.95109,110.583212,429.2422736,10.99798741,1
48892.3784,107.1557929,472.5263694,9.036043652,1
42000,91.39486556,463.4277499,3.196071507,0
48875.53383,97.43182018,602.6160239,14.85941951,1
46884.36854,80.24741142,490.5390318,4.702274082,0
45106.17255,120,450.2309798,8.701019433,1
46287.72009,88.18591948,546.7126527,7.352675815,1
50328.22542,105.6221485,559.6708594,6.506899159,0
53985.92248,114.5739325,560.0521657,9.527034207,1
50939.55342,93.88484997,503.7196501,5.489741021,0
48180.48984,89.9756452,535.2720581,5.123461354,0
51367.71259,120,480.9860148,4.671251077,1
48622.72907,86.16079549,620.4881007,2.773377972,0
47916.19889,102.0188455,588.6523095,9.086438402,1
46536.912,106.5116325,584.9774097,3.870539512,0
44744.51358,86.27688833,567.6469561,6.306878092,1
48830.22888,96.25219879,551.1839984,5.572286707,1
50474.16047,115.3018981,445.338251,6.275612133,1
49710.12899,97.3600159,557.9980742,5.540711309,0
48752.09922,66.34607439,526.8559138,4.463453967,0
47162.76182,116.8837738,595.8018451,7.202011362,1
51824.73858,89.01734495,568.4451509,6.671285685,0
46048.60424,95.32935987,553.0228282,2.344991002,0
52328.08374,84.88949278,418.9465121,3.859597201,0
46993.34894,86.32350759,514.6599678,8.956493805,1
47742.69429,88.93810013,486.5264644,12.23708456,1
45599.64443,93.81185527,535.1419555,1,0
48495.79356,83.83460308,495.0671037,7.433863287,1
52925.93738,120,503.4432534,5.351781806,1
51546.88427,103.4617507,547.5420343,3.699486708,0
52935.26634,119.08616,494.0717132,3.656761419,1
51566.42764,103.0000391,527.2954924,2.453716224,0
46688.99051,108.3370024,428.8352865,1,0
49007.63233,66.50551436,470.0559114,5.856422514,0
47659.40261,84.74762271,559.362614,10.94341866,1
53991.72471,100.1565106,446.188473,5.519861671,0
46409.63406,84.87098564,594.7435047,6.462150242,1
52681.09307,113.1423537,578.4639613,3.913918413,0
52678.86161,114.1651978,503.9062039,2.248068928,0
55488.86061,109.866949,699.9240463,7.064650113,0
48770.94022,96.80243477,594.5862147,2.857996826,0
52136.96648,120,463.0432296,7.999717907,1
56844.95551,118.5588127,564.7704432,3.91506152,1
48147.07497,62.9160409,523.951784,2.709158604,0
45394.87926,102.3414445,473.3972745,11.48600503,1
44359.9699,97.1119181,455.8054514,8.454635526,1
52138.13609,120,579.6936001,2.211799602,1
44350.54938,97.67707217,484.1232721,2.194552757,0
48883.04284,84.19476642,513.8874187,4.554192012,0
51311.93956,115.9739474,464.7384443,4.164694828,1
50555.52661,102.6006426,475.1105238,3.374741953,0
51276.33459,118.2451339,512.384248,9.134059683,1
50666.86957,120,543.2909376,6.064449522,1
53836.59744,105.8452009,364.6984502,3.536227522,0
47143.05086,107.4230562,521.015188,3.385949418,0
